dictionary_id,symptom_code,canonical_name,synonym_vi,no_diacritic_form,body_area,suggested_departments_json,is_red_flag_candidate,negation_example,language,validation_status
SYM-049-19,ANXIETY,Lo âu,lo lắng liên tục nhiều,lo lang lien tuc nhieu,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-049-20,ANXIETY,Lo âu,lo âu liên tục,lo au lien tuc,MENTAL,"[""PSYCH""]",false,không lo âu,vi,SYNTHETIC_UNVALIDATED
SYM-050-01,DEPRESSED_MOOD,Khí sắc buồn,mat hung thu,mat hung thu,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-02,DEPRESSED_MOOD,Khí sắc buồn,bị tâm ttrạng xuống,bi tam ttrang xuong,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-03,DEPRESSED_MOOD,Khí sắc buồn,cảm thấy trống rỗng,cam thay trong rong,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-04,DEPRESSED_MOOD,Khí sắc buồn,hay không muốn làm gì,hay khong muon lam gi,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-05,DEPRESSED_MOOD,Khí sắc buồn,cam giac buon keo dai,cam giac buon keo dai,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-06,DEPRESSED_MOOD,Khí sắc buồn,mất hứng thú mấy hôm nay,mat hung thu may hom nay,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-07,DEPRESSED_MOOD,Khí sắc buồn,tâm trạng xuống nhẹ,tam trang xuong nhe,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-08,DEPRESSED_MOOD,Khí sắc buồn,cảm thấy trống rỗng nhiều,cam thay trong rong nhieu,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-09,DEPRESSED_MOOD,Khí sắc buồn,khong muon lam gi lien tuc,khong muon lam gi lien tuc,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-10,DEPRESSED_MOOD,Khí sắc buồn,buồn kéo dài từng lúc,buon keo dai tung luc,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-11,DEPRESSED_MOOD,Khí sắc buồn,mất hứng thú,mat hung thu,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-12,DEPRESSED_MOOD,Khí sắc buồn,bị tâm trạng xuống,bi tam trang xuong,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-13,DEPRESSED_MOOD,Khí sắc buồn,toi cam thay trong rong,toi cam thay trong rong,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-14,DEPRESSED_MOOD,Khí sắc buồn,hay khôn muốn làm gì,hay khon muon lam gi,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-15,DEPRESSED_MOOD,Khí sắc buồn,cảm giác buồn kéo dài,cam giac buon keo dai,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-16,DEPRESSED_MOOD,Khí sắc buồn,tam trang xuong nhe,tam trang xuong nhe,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-17,DEPRESSED_MOOD,Khí sắc buồn,cảm thấy trrống rỗng nhiều,cam thay trrong rong nhieu,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-18,DEPRESSED_MOOD,Khí sắc buồn,không muốn làm gì liên tục,khong muon lam gi lien tuc,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-19,DEPRESSED_MOOD,Khí sắc buồn,bị tm trạng xuống,bi tm trang xuong,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
SYM-050-20,DEPRESSED_MOOD,Khí sắc buồn,buồn kéo di từng lúc,buon keo di tung luc,MENTAL,"[""PSYCH""]",false,không buồn kéo dài,vi,SYNTHETIC_UNVALIDATED
