rule_id,required_symptoms_json,optional_symptoms_json,excluded_symptoms_json,age_min,age_max,gender_scope,pregnancy_scope,target_department,target_department_name,alternative_departments_json,default_priority,base_score,requires_review,rule_source,validation_status
RULE-0865,"[""ANXIETY"",""DEPRESSED_MOOD""]","[""INSOMNIA""]","[""VAGINAL_BLEEDING""]",16,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.75,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0866,"[""DEPRESSED_MOOD""]","[""ANXIETY""]",[],16,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.894,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0867,"[""ANXIETY""]","[""DEPRESSED_MOOD"",""INSOMNIA""]","[""CHEST_PAIN""]",16,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",HIGH,0.689,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0868,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]",[],16,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.847,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0869,"[""ANXIETY""]","[""DEPRESSED_MOOD"",""INSOMNIA""]","[""CHEST_PAIN""]",18,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.863,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0870,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]",[],16,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.857,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0871,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]",[],18,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",HIGH,0.916,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0872,"[""ANXIETY""]","[""DEPRESSED_MOOD"",""INSOMNIA""]",[],16,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.87,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0873,"[""ANXIETY"",""INSOMNIA""]","[""DEPRESSED_MOOD""]",[],16,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.903,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0874,"[""ANXIETY""]","[""DEPRESSED_MOOD"",""INSOMNIA""]",[],18,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.671,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0875,"[""ANXIETY""]","[""DEPRESSED_MOOD"",""INSOMNIA""]",[],18,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.703,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0876,"[""ANXIETY""]","[""DEPRESSED_MOOD""]",[],16,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",HIGH,0.91,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0877,"[""DEPRESSED_MOOD"",""INSOMNIA""]","[""ANXIETY""]",[],18,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.634,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0878,"[""ANXIETY"",""INSOMNIA""]","[""DEPRESSED_MOOD""]",[],16,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",HIGH,0.813,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0879,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]",[],18,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",HIGH,0.869,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0880,"[""DEPRESSED_MOOD"",""INSOMNIA""]","[""ANXIETY""]",[],16,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.644,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0881,"[""ANXIETY"",""DEPRESSED_MOOD""]","[""INSOMNIA""]",[],18,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",HIGH,0.762,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0882,"[""DEPRESSED_MOOD"",""INSOMNIA""]","[""ANXIETY""]","[""CHEST_PAIN""]",18,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.743,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0883,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]","[""CHEST_PAIN""]",16,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.624,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0884,"[""ANXIETY"",""DEPRESSED_MOOD""]","[""INSOMNIA""]",[],16,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.787,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0885,"[""ANXIETY""]","[""DEPRESSED_MOOD"",""INSOMNIA""]","[""CHEST_PAIN""]",16,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.789,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0886,"[""ANXIETY"",""INSOMNIA""]","[""DEPRESSED_MOOD""]",[],18,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.674,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0887,"[""ANXIETY"",""DEPRESSED_MOOD""]","[""INSOMNIA""]",[],18,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.771,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0888,"[""DEPRESSED_MOOD"",""INSOMNIA""]","[""ANXIETY""]",[],18,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.646,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0889,"[""ANXIETY""]","[""INSOMNIA""]","[""LIMB_WEAKNESS""]",16,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.835,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0890,"[""DEPRESSED_MOOD""]","[""INSOMNIA""]",[],18,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.704,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0891,"[""INSOMNIA""]","[""DEPRESSED_MOOD""]","[""CHEST_PAIN""]",16,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.886,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0892,"[""DEPRESSED_MOOD""]","[""ANXIETY""]",[],18,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.903,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0893,"[""DEPRESSED_MOOD"",""INSOMNIA""]","[""ANXIETY""]","[""BLURRED_VISION""]",18,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.753,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0894,"[""DEPRESSED_MOOD"",""INSOMNIA""]","[""ANXIETY""]",[],18,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.904,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0895,"[""INSOMNIA""]","[""ANXIETY"",""DEPRESSED_MOOD""]","[""LIMB_WEAKNESS""]",18,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.764,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0896,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]",[],16,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.75,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0897,"[""INSOMNIA""]","[""ANXIETY""]",[],18,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.63,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0898,"[""INSOMNIA""]","[""ANXIETY""]","[""LIMB_WEAKNESS""]",16,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.753,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0899,"[""ANXIETY""]","[""DEPRESSED_MOOD"",""INSOMNIA""]",[],18,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.655,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0900,"[""ANXIETY"",""INSOMNIA""]","[""DEPRESSED_MOOD""]",[],18,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",HIGH,0.801,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0901,"[""ANXIETY"",""DEPRESSED_MOOD""]","[""INSOMNIA""]","[""DYSPNEA""]",16,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.767,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0902,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]",[],18,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",HIGH,0.759,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0903,"[""ANXIETY"",""INSOMNIA""]","[""DEPRESSED_MOOD""]","[""LIMB_WEAKNESS""]",18,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.894,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0904,"[""ANXIETY""]","[""DEPRESSED_MOOD"",""INSOMNIA""]","[""CHEST_PAIN""]",16,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.867,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0905,"[""DEPRESSED_MOOD""]","[""ANXIETY""]",[],16,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.806,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0906,"[""ANXIETY"",""DEPRESSED_MOOD""]","[""INSOMNIA""]","[""VAGINAL_BLEEDING""]",18,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.872,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0907,"[""ANXIETY"",""INSOMNIA""]","[""DEPRESSED_MOOD""]","[""VAGINAL_BLEEDING""]",18,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.625,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0908,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]",[],18,100,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",LOW,0.831,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0909,"[""DEPRESSED_MOOD""]","[""ANXIETY"",""INSOMNIA""]",[],18,120,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.714,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0910,"[""ANXIETY"",""INSOMNIA""]","[""DEPRESSED_MOOD""]",[],16,80,ALL,ANY,PSYCH,Tâm thần - Tâm lý,"[""GENERAL"",""NEURO""]",NORMAL,0.752,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0911,"[""SKIN_RASH"",""DYSPNEA"",""FACIAL_SWELLING""]","[""SWEATING"",""CYANOSIS""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.973,true,RED_FLAG_OVERRIDE:ANAPHYLAXIS_SIGNS,SYNTHETIC_UNVALIDATED
RULE-0912,"[""SKIN_RASH"",""DYSPNEA"",""FACIAL_SWELLING""]","[""SEVERE_PAIN""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.942,true,RED_FLAG_OVERRIDE:ANAPHYLAXIS_SIGNS,SYNTHETIC_UNVALIDATED
RULE-0913,"[""SEVERE_DYSPNEA""]","[""RAPID_ONSET"",""SWEATING""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.991,true,RED_FLAG_OVERRIDE:SEVERE_BREATHING_DIFFICULTY,SYNTHETIC_UNVALIDATED
RULE-0914,"[""SEVERE_DYSPNEA""]","[""SEVERE_PAIN"",""RAPID_ONSET""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.994,true,RED_FLAG_OVERRIDE:SEVERE_BREATHING_DIFFICULTY,SYNTHETIC_UNVALIDATED
RULE-0915,"[""ACUTE_VISION_LOSS""]","[""SWEATING"",""RAPID_ONSET""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.996,true,RED_FLAG_OVERRIDE:ACUTE_VISION_LOSS,SYNTHETIC_UNVALIDATED
RULE-0916,"[""HEAVY_BLEEDING""]","[""CYANOSIS""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.973,true,RED_FLAG_OVERRIDE:SEVERE_BLEEDING,SYNTHETIC_UNVALIDATED
RULE-0917,"[""PREGNANCY"",""VAGINAL_BLEEDING""]","[""CYANOSIS""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.971,true,RED_FLAG_OVERRIDE:PREGNANCY_HEAVY_BLEEDING,SYNTHETIC_UNVALIDATED
RULE-0918,"[""ACUTE_VISION_LOSS""]","[""RAPID_ONSET""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.995,true,RED_FLAG_OVERRIDE:ACUTE_VISION_LOSS,SYNTHETIC_UNVALIDATED
RULE-0919,"[""SEIZURE""]","[""RAPID_ONSET"",""CYANOSIS""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.953,true,RED_FLAG_OVERRIDE:SEIZURE_ACTIVE,SYNTHETIC_UNVALIDATED
RULE-0920,"[""PREGNANCY"",""VAGINAL_BLEEDING""]","[""SEVERE_PAIN"",""CONFUSION""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.978,true,RED_FLAG_OVERRIDE:PREGNANCY_HEAVY_BLEEDING,SYNTHETIC_UNVALIDATED
RULE-0921,"[""SEVERE_TRAUMA""]","[""SWEATING"",""CONFUSION""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.961,true,RED_FLAG_OVERRIDE:SEVERE_TRAUMA,SYNTHETIC_UNVALIDATED
RULE-0922,"[""SKIN_RASH"",""DYSPNEA"",""FACIAL_SWELLING""]","[""SWEATING""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.952,true,RED_FLAG_OVERRIDE:ANAPHYLAXIS_SIGNS,SYNTHETIC_UNVALIDATED
RULE-0923,"[""ACUTE_VISION_LOSS""]","[""CYANOSIS"",""SEVERE_PAIN""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.973,true,RED_FLAG_OVERRIDE:ACUTE_VISION_LOSS,SYNTHETIC_UNVALIDATED
RULE-0924,"[""ACUTE_VISION_LOSS""]","[""RAPID_ONSET"",""SWEATING""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.963,true,RED_FLAG_OVERRIDE:ACUTE_VISION_LOSS,SYNTHETIC_UNVALIDATED
RULE-0925,"[""SEVERE_TRAUMA""]","[""CONFUSION""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.98,true,RED_FLAG_OVERRIDE:SEVERE_TRAUMA,SYNTHETIC_UNVALIDATED
RULE-0926,"[""ACUTE_VISION_LOSS""]","[""CONFUSION""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.947,true,RED_FLAG_OVERRIDE:ACUTE_VISION_LOSS,SYNTHETIC_UNVALIDATED
RULE-0927,"[""CHEST_PAIN"",""DYSPNEA""]","[""SEVERE_PAIN""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.946,true,RED_FLAG_OVERRIDE:CHEST_PAIN_WITH_DYSPNEA,SYNTHETIC_UNVALIDATED
RULE-0928,"[""SKIN_RASH"",""DYSPNEA"",""FACIAL_SWELLING""]","[""CONFUSION"",""RAPID_ONSET""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.999,true,RED_FLAG_OVERRIDE:ANAPHYLAXIS_SIGNS,SYNTHETIC_UNVALIDATED
RULE-0929,"[""ACUTE_VISION_LOSS""]","[""SEVERE_PAIN"",""CONFUSION""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.94,true,RED_FLAG_OVERRIDE:ACUTE_VISION_LOSS,SYNTHETIC_UNVALIDATED
RULE-0930,"[""SEVERE_TRAUMA""]","[""RAPID_ONSET"",""CYANOSIS""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.971,true,RED_FLAG_OVERRIDE:SEVERE_TRAUMA,SYNTHETIC_UNVALIDATED
RULE-0931,"[""CHEST_PAIN"",""DYSPNEA""]","[""RAPID_ONSET"",""CYANOSIS""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.967,true,RED_FLAG_OVERRIDE:CHEST_PAIN_WITH_DYSPNEA,SYNTHETIC_UNVALIDATED
RULE-0932,"[""CHEST_PAIN"",""DYSPNEA""]","[""RAPID_ONSET"",""CYANOSIS""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.946,true,RED_FLAG_OVERRIDE:CHEST_PAIN_WITH_DYSPNEA,SYNTHETIC_UNVALIDATED
RULE-0933,"[""LIMB_WEAKNESS"",""SPEECH_DIFFICULTY""]","[""SEVERE_PAIN"",""RAPID_ONSET""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.961,true,RED_FLAG_OVERRIDE:SUDDEN_NEURO_DEFICIT,SYNTHETIC_UNVALIDATED
RULE-0934,"[""ACUTE_VISION_LOSS""]","[""CONFUSION""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.945,true,RED_FLAG_OVERRIDE:ACUTE_VISION_LOSS,SYNTHETIC_UNVALIDATED
RULE-0935,"[""LIMB_WEAKNESS"",""SPEECH_DIFFICULTY""]","[""RAPID_ONSET"",""SEVERE_PAIN""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.966,true,RED_FLAG_OVERRIDE:SUDDEN_NEURO_DEFICIT,SYNTHETIC_UNVALIDATED
RULE-0936,"[""LOSS_OF_CONSCIOUSNESS""]","[""CYANOSIS"",""RAPID_ONSET""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.981,true,RED_FLAG_OVERRIDE:LOSS_OF_CONSCIOUSNESS,SYNTHETIC_UNVALIDATED
RULE-0937,"[""SEVERE_DYSPNEA""]","[""SEVERE_PAIN"",""RAPID_ONSET""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.966,true,RED_FLAG_OVERRIDE:SEVERE_BREATHING_DIFFICULTY,SYNTHETIC_UNVALIDATED
RULE-0938,"[""HEAVY_BLEEDING""]","[""CONFUSION"",""SEVERE_PAIN""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.98,true,RED_FLAG_OVERRIDE:SEVERE_BLEEDING,SYNTHETIC_UNVALIDATED
RULE-0939,"[""LIMB_WEAKNESS"",""SPEECH_DIFFICULTY""]","[""RAPID_ONSET"",""CYANOSIS""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.969,true,RED_FLAG_OVERRIDE:SUDDEN_NEURO_DEFICIT,SYNTHETIC_UNVALIDATED
RULE-0940,"[""LIMB_WEAKNESS"",""SPEECH_DIFFICULTY""]","[""RAPID_ONSET""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.991,true,RED_FLAG_OVERRIDE:SUDDEN_NEURO_DEFICIT,SYNTHETIC_UNVALIDATED
RULE-0941,"[""CHEST_PAIN"",""DYSPNEA""]","[""SEVERE_PAIN"",""CONFUSION""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.954,true,RED_FLAG_OVERRIDE:CHEST_PAIN_WITH_DYSPNEA,SYNTHETIC_UNVALIDATED
RULE-0942,"[""SEVERE_DYSPNEA""]","[""RAPID_ONSET"",""SWEATING""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.959,true,RED_FLAG_OVERRIDE:SEVERE_BREATHING_DIFFICULTY,SYNTHETIC_UNVALIDATED
RULE-0943,"[""PREGNANCY"",""VAGINAL_BLEEDING""]","[""CYANOSIS"",""SWEATING""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.965,true,RED_FLAG_OVERRIDE:PREGNANCY_HEAVY_BLEEDING,SYNTHETIC_UNVALIDATED
RULE-0944,"[""SKIN_RASH"",""DYSPNEA"",""FACIAL_SWELLING""]","[""CONFUSION"",""SWEATING""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.964,true,RED_FLAG_OVERRIDE:ANAPHYLAXIS_SIGNS,SYNTHETIC_UNVALIDATED
RULE-0945,"[""ACUTE_VISION_LOSS""]","[""SWEATING"",""CONFUSION""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.961,true,RED_FLAG_OVERRIDE:ACUTE_VISION_LOSS,SYNTHETIC_UNVALIDATED
RULE-0946,"[""SEVERE_TRAUMA""]","[""SWEATING""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.947,true,RED_FLAG_OVERRIDE:SEVERE_TRAUMA,SYNTHETIC_UNVALIDATED
RULE-0947,"[""SEVERE_TRAUMA""]","[""CYANOSIS""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.96,true,RED_FLAG_OVERRIDE:SEVERE_TRAUMA,SYNTHETIC_UNVALIDATED
RULE-0948,"[""HEAVY_BLEEDING""]","[""CYANOSIS"",""SEVERE_PAIN""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.982,true,RED_FLAG_OVERRIDE:SEVERE_BLEEDING,SYNTHETIC_UNVALIDATED
RULE-0949,"[""SEIZURE""]","[""SWEATING"",""CONFUSION""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.945,true,RED_FLAG_OVERRIDE:SEIZURE_ACTIVE,SYNTHETIC_UNVALIDATED
RULE-0950,"[""SKIN_RASH"",""DYSPNEA"",""FACIAL_SWELLING""]","[""CYANOSIS""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.957,true,RED_FLAG_OVERRIDE:ANAPHYLAXIS_SIGNS,SYNTHETIC_UNVALIDATED
RULE-0951,"[""SEVERE_TRAUMA""]","[""SWEATING""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.954,true,RED_FLAG_OVERRIDE:SEVERE_TRAUMA,SYNTHETIC_UNVALIDATED
RULE-0952,"[""SEIZURE""]","[""SWEATING""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.968,true,RED_FLAG_OVERRIDE:SEIZURE_ACTIVE,SYNTHETIC_UNVALIDATED
RULE-0953,"[""LOSS_OF_CONSCIOUSNESS""]","[""RAPID_ONSET"",""CYANOSIS""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.998,true,RED_FLAG_OVERRIDE:LOSS_OF_CONSCIOUSNESS,SYNTHETIC_UNVALIDATED
RULE-0954,"[""SEVERE_DYSPNEA""]","[""CONFUSION"",""SEVERE_PAIN""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.962,true,RED_FLAG_OVERRIDE:SEVERE_BREATHING_DIFFICULTY,SYNTHETIC_UNVALIDATED
RULE-0955,"[""HEAVY_BLEEDING""]","[""CONFUSION""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.943,true,RED_FLAG_OVERRIDE:SEVERE_BLEEDING,SYNTHETIC_UNVALIDATED
RULE-0956,"[""LOSS_OF_CONSCIOUSNESS""]","[""CYANOSIS"",""SEVERE_PAIN""]",[],0,120,ALL,ANY,ER,Cấp cứu,"[""GENERAL""]",EMERGENCY,0.992,true,RED_FLAG_OVERRIDE:LOSS_OF_CONSCIOUSNESS,SYNTHETIC_UNVALIDATED
